44,1
6122620,0
4884,1
57092,0
561,0
79997,1
439934,1
90,0
1508051,1
79642,0
9119,1
575,1
88388,1
5,1
55,1
675,0
718724,0
444,1
5445,1
41484,0
9119,1
6423,0
312,0
15623,0
8338,1
33,1
3144413,1
468012,0
5287235,0
494,1
220,0
1357284,0
9063,0
66,1
41714,1
3140413,1
4547185,0
2662,1
7844,0
5555,1
918779,0
660322,0
1175711,1
8162,0
429924,1
5759087,0
141,1
696,1
73589,0
6778655,0
968422,0
818,1
1111,1
22,1
510015,1
11,1
7665667,1
7243427,1
4693964,1
11,1
3,1
9284635,0
1013878,0
918,0
99291,0
202,1
547886,0
92729,1
45854,1
6,1
216612,1
556655,1
852202,0
3223,1
9336891,0
479965,0
1993479,0
95073,0
947,0
790455,0
88,1
919919,1
67,0
58985,1
81399,0
682286,1
77,1
711,0
197479,0
4334,1
1331,1
89793,0
4096,0
11511,1
1718343,0
8860688,1
8083808,1
8965485,0
22222,1
3669663,1
575,1
5710175,1
70,0
332194,0
652741,0
457,0
42614,0
893119,0
1572762,0
55,1
2396773,0
525108,0
3482440,0
166,0
1221,1
1771,1
52925,1
654456,1
5210089,0
3356533,1
4966694,1
75309,0
4224,1
22222,1
54545,1
38283,1
954459,1
3905201,0
4892240,0
888888,1
1044608,0
8338,1
5948495,1
8827288,1
3460,0
306338,0
3817339,0
2,1
133331,1
8229228,1
4629919,0
611138,0
5689207,0
3663,1
8735024,0
5335,1
1724,0
1237,0
4654,0
797946,0
9178040,0
9395790,0
858,1
99,1
568446,0
516146,0
5706075,1
3783974,0
4004,1
46025,0
99,1
22,1
589444,0
105501,1
557134,0
1001,1
6263626,1
3215123,1
25001,0
8916198,1
8,1
6857,0
4,1
7888369,0
99999,1
4599207,0
15251,1
2586,0
753357,1
4974794,1
737,1
22543,0
5287693,0
528825,1
952,0
20891,0
7538653,0
6307,0
4872,0
464464,1
64,0
9491949,1
66223,0
6768,0
8067226,0
7917977,0
5206,0
1380,0
7914197,1
47774,1
7447,1
929,1
9985899,1
196371,0
362955,0
9803228,0
743512,0
7184463,0
3736770,0
878,1
4998226,0
109041,0
747747,1
844433,0
34314,0
3313133,1
4,1
505975,0
9361635,0
6591465,0
4760339,0
6879671,0
991439,0
946582,0
6104533,0
505,1
2002,1
6142416,1
51819,0
7698967,1
1966924,0
97,0
3,1
498,0
65621,0
6398936,1
868684,0
9010695,0
47674,1
9774779,1
344107,0
517098,0
86714,0
357033,0
18822,0
4217124,1
84448,1
651039,0
7983897,1
5614165,1
6990669,0
43134,1
6230755,0
180042,0
9339187,0
959,1
6,1
610016,1
14601,0
608806,1
9230329,1
26599,0
3712173,1
87278,1
8899988,1
4,1
6805992,0
334737,0
2320232,1
6996,1
909948,0
379879,0
294088,0
6645466,1
64109,0
897798,1
1,1
595,1
347743,1
1823911,0
77,1
9978,0
745547,1
5152500,0
7351,0
1562,0
515,1
8832263,0
33433,1
3883,1
28,0
1285821,1
77,1
3840483,1
6866583,0
6612166,1
1111,1
8420450,0
2199988,0
4225,0
6,1
2135312,1
767130,0
22,1
148908,0
8515158,1
88,1
8832388,1
735812,0
2754,0
77792,0
88739,0
1,1
7338337,1
54845,1
3128364,0
55,1
824485,0
496694,1
9020916,0
12441,0
111017,0
6052064,0
264,0
6272,0
3161282,0
8,1
913319,1
33433,1
800008,1
3,1
1663,0
4696103,0
1441,1
1158,0
2262622,1
4467644,1
9179719,1
755,0
5005,1
8697115,0
570,0
7527,0
3348433,1
38883,1
951263,0
4,1
3113,1
26062,1
137895,0
759376,0
4671527,0
265562,1
9729562,0
145866,0
590319,0
2332,1
3448904,0
43944,0
8347079,0
556,0
6485846,1
7769838,0
9779,1
196691,1
489299,0
6568186,0
971179,1
88,1
72328,0
67676,1
22,1
9249429,1
848,1
55,1
3314,0
60706,1
6,1
489249,0
2263622,1
3322233,1
1722,0
790097,1
305741,0
8,1
5049174,0
59405,0
228822,1
5128215,1
6834750,0
611215,0
7344168,0
4750574,1
21660,0
8509331,0
4884884,1
262,1
5116802,0
7998997,1
52025,1
77,1
9884,0
519915,1
5708,0
9664669,1
4834384,1
1128493,0
823527,0
4023,0
13900,0
901,0
441125,0
8098160,0
9579,0
5089677,0
7945497,1
932239,1
479974,1
19713,0
8405145,0
8016519,0
79697,1
7414,0
19482,0
520025,1
1812118,0
4994,1
33745,0
11,1
20364,0
593395,1
8267628,1
5515,0
2061327,0
8442448,1
584485,1
968,0
259,0
4941114,0
6780322,0
4785047,0
4721274,1
96369,1
6940221,0
3003,1
29819,0
2316053,0
201,0
8383838,1
11,1
4186265,0
274,0
10301,1
23406,0
70252,0
59395,1
2,1
68686,1
7527257,1
6718176,1
9779,1
983434,0
5175,0
60628,0
97979,1
1468269,0
62922,0
892545,0
7337,1
629926,1
6252183,0
61,0
7741893,0
5534362,0
7,1
303303,1
22207,0
69932,0
1793900,0
545968,0
494,1
4704061,0
4854494,0
9948822,0
5126215,1
970615,0
17330,0
8008,1
458,0
81329,0
558637,0
345,0
4483,0
4079704,1
2,1
316613,1
527725,1
4334,1
641744,0
483384,1
6335471,0
6723276,1
6632366,1
5173,0
3102013,1
87365,0
66,1
4960694,1
4248841,0
2651446,0
4864934,0
3391435,0
3282501,0
657190,0
616,1
2,1
616992,0
621836,0
8,1
1,1
57675,1
2553552,1
6384853,0
683099,0
9074709,1
7171717,1
22,1
7100669,0
690392,0
9301039,1
333430,0
49494,1
444217,0
24742,1
9669628,0
7569248,0
86068,1
839271,0
5650565,1
58308,0
3147413,1
64446,1
62755,0
29450,0
2769532,0
402204,1
2995005,0
2853910,0
9579759,1
182566,0
2137,0
22,1
64646,1
3703,0
150051,1
380329,0
53077,0
62,0
62326,1
7806292,0
653859,0
9171719,1
45131,0
2294,0
641429,0
28,0
2005,0
4666617,0
4924966,0
7730377,1
2320232,1
8403911,0
5098851,0
6801086,1
6590487,0
2873782,1
363,1
8,1
827476,0
27811,0
37660,0
4730949,0
99455,0
5,1
1059501,1
242,1
6617789,0
2587852,1
1582,0
6,1
87505,0
353,1
23367,0
7615808,0
244442,1
147741,1
3848483,1
6336,1
252,1
1148318,0
4917962,0
77677,1
1404145,0
8101165,0
3758573,1
40504,1
3393947,0
58498,0
31313,1
5445,1
8119942,0
168572,0
938485,0
8186818,1
4994,1
90751,0
78,0
55,1
384483,1
5692396,0
7227227,1
64010,0
8,1
851158,1
9029585,0
57841,0
11411,1
75793,0
5860,0
8668,1
1881,1
33,1
3881303,0
67976,1
848,1
8239328,1
9634872,0
99,1
237240,0
40204,1
5005,1
1741449,0
46297,0
2241050,0
2522252,1
3,1
5943495,1
93639,1
44,1
6171316,0
5335,1
37913,0
4600065,0
9,1
2844002,0
869968,1
5834854,0
3204023,1
6,1
93439,1
38583,1
2992,1
90909,1
988,0
66,1
4224,1
7171713,0
545315,0
7553557,1
88,1
33428,0
39993,1
603306,1
98860,0
7375565,0
2521048,0
1560519,0
400380,0
60842,0
486736,0
5885885,1
651539,0
4821808,0
34557,0
1,1
9,1
267762,1
1146411,1
8993998,1
77,1
2112,1
36799,0
662,0
8136318,1
142971,0
59695,1
4315018,0
3544962,0
7877,0
34343,1
4896,0
9949333,0
9,1
626,1
3591953,1
3644,0
695596,1
5069605,1
592295,1
7001545,0
1072701,1
907709,1
5778775,1
8629,0
6,1
26473,0
4647464,1
6883593,0
1329231,1
323323,1
74582,0
6446,1
7808087,1
783433,0
8857,0
1219183,0
297792,1
6360476,0
159409,0
5885,1
22,1
98689,1
6582054,0
2139422,0
38290,0
112,0
11597,0
2344,0
35253,1
111,1
3712868,0
7900,0
6884886,1
73237,1
5271,0
9696705,0
4637914,0
22,1
48484,1
490,0
9990689,0
5793975,1
8999998,1
52277,0
3408530,0
925352,0
99,1
677,0
556706,0
543345,1
77,1
752619,0
7514,0
9230329,1
344,0
6226,1
80,0
66402,0
71528,0
526625,1
993399,1
671886,0
88,1
7197529,0
2717941,0
535,1
176671,1
675553,0
3524068,0
67997,0
602441,0
3877783,1
6996,1
9870098,0
5990995,1
75,0
96021,0
6948887,0
7,1
2758572,1
341143,1
6447446,1
505616,0
9379739,1
213,0
7773157,0
44,1
7437687,0
39993,1
510015,1
2698962,1
2820181,0
1427650,0
99299,1
5365,0
2993,0
448511,0
989989,1
1605670,0
299992,1
393393,1
77,1
9752579,1
6056,0
2552,1
2218,0
9559,1
165762,0
1111,1
8878889,0
999,1
3280494,0
5885,1
70707,1
242,1
9829289,1
1549943,0
36,0
518815,1
66,1
6326,0
8306038,1
33,1
283382,1
1289821,1
2734216,0
989,1
738,0
804,0
6942,0
9779,1
3568134,0
636,1
2739717,0
7,1
1881,1
829928,1
8,1
7341901,0
321855,0
11,1
151,1
9009,1
86668,1
229203,0
252,1
142241,1
9781924,0
486780,0
131,1
6611727,0
2312488,0
347743,1
247742,1
1,1
18481,1
3,1
168639,0
917,0
52267,0
66,1
188512,0
1683861,1
9,1
45318,0
2646604,0
1349,0
4136069,0
174012,0
592,0
737,1
6636276,0
3120194,0
8,1
8816960,0
6886,1
363,1
7386994,0
33,1
2748472,1
351153,1
5115,1
555,1
1771,1
9628269,1
49837,0
9009,1
6,1
66,1
3464,0
6619166,1
545,1
4207024,1
6006,1
254,0
8829111,0
44,1
2828903,0
46018,0
396272,0
5680906,0
75583,0
94065,0
515,1
47,0
4752,0
972881,0
101,1
151,1
626626,1
3137337,0
77,1
66,1
570980,0
6556556,1
307681,0
767,1
52390,0
5851211,0
17071,1
9371613,0
255,0
873925,0
4357063,0
363363,1
374,0
959,1
4169614,1
3575753,1
309903,1
5990995,1
3683,0
39,0
7942497,1
22,1
3663,1
65502,0
404,1
282282,1
109818,0
3053,0
1420481,0
2893359,0
108634,0
57,0
93639,1
1659561,1
48884,1
6863686,1
8051296,0
557,0
2999,0
2,1
1771,1
1,1
9977799,1
9889,1
1058,0
26258,0
7479546,0
3167613,1
7227,1
2272,0
66846,0
3076,0
48,0
958,0
8600942,0
49694,1
67437,0
4,1
4426111,0
55,1
33,1
2555552,1
117711,1
31813,1
3,1
22,1
8235328,1
223480,0
3905093,1
2381675,0
4334334,1
9707086,0
7988606,0
7408,0
858,1
3898716,0
494,1
88,1
8888,1
55,1
503078,0
2,1
147741,1
878,1
747,1
54198,0
3867338,0
69696,1
154451,1
27188,0
518815,1
787787,1
27805,0
930039,1
7287827,1
82928,1
77,1
9282829,1
79497,1
77,1
8778,1
61116,1
367239,0
171,1
5160,0
607706,1
3678,0
657280,0
838,1
5482162,0
4177714,1
682,0
91117,0
798,0
116,0
7,1
16716,0
72,0
4,1
8975,0
5733,0
530,0
7,1
9720821,0
10901,1
9790773,0
2840482,1
9117687,0
571,0
1462641,1
893398,1
8185818,1
16469,0
609469,0
32223,1
5388623,0
3781934,0
2837515,0
895598,1
4986205,0
141,1
383,1
80416,0
35339,0
8,1
6844,0
658856,1
7443516,0
1951551,0
5834091,0
3937448,0
845,0
781,0
834423,0
131,1
790097,1
6823286,1
5581855,1
33933,1
5449382,0
8963296,0
1872781,1
647003,0
99,1
99301,0
20244,0
8506672,0
9716683,0
5885,1
6814186,1
20202,1
1329,0
42424,1
3,1
2884882,1
573112,0
11,1
6,1
3008003,1
541992,0
47074,1
894320,0
5631811,0
662266,1
8,1
565,1
1764671,1
14,0
3211995,0
771,0
158,0
6082806,1
4197771,0
5937395,1
9686677,0
995278,0
961918,0
2928041,0
205502,1
2686862,1
7372105,0
18681,1
8120345,0
18,0
7318252,0
66,1
3810183,1
1331,1
4402,0
8668,1
616,1
1,1
2992,1
6116,1
100001,1
4739834,0
9889,1
3333,1
1771,1
4884,1
57575,1
601327,0
2112,1
4655257,0
8,1
4261873,0
2305032,1
11,1
6466646,1
890098,1
700299,0
9,1
13,0
24397,0
4328,0
4444,1
1,1
2109012,1
73,0
8636368,1
9127692,0
99,1
484484,1
1301921,0
2321232,1
9370783,0
8165,0
184117,0
632,0
239964,0
141,1
6,1
448652,0
83938,1
7010,0
7170758,0
93467,0
8957,0
5457791,0
448844,1
8591275,0
1426069,0
347901,0
3225,0
8700078,1
86,0
729053,0
5,1
33,1
55896,0
5708,0
606,1
4269373,0
1,1
5880,0
484,1
745930,0
8250366,0
344,0
7417952,0
4973794,1
8472748,1
6601066,1
585,1
7,1
87578,1
1991,1
631136,1
520105,0
868,1
9722295,0
55171,0
1925504,0
3928881,0
516515,0
45755,0
4004,1
3947493,1
486991,0
66,1
2752572,1
7866895,0
23532,1
1540451,1
49125,0
5445,1
41114,1
85274,0
44,1
8092908,1
5513,0
5335,1
2,1
4569,0
4626,0
742882,0
9810,0
5961880,0
6341436,1
709480,0
830809,0
2,1
1,1
258852,1
359953,1
4446483,0
209,0
9113690,0
72255,0
893910,0
1600061,1
5445,1
4753853,0
9984,0
626045,0
8717466,0
6916847,0
9117119,1
43834,1
1596452,0
3380833,1
825830,0
2112,1
62581,0
238664,0
13,0
1946491,1
872,0
141,1
4621264,1
420934,0
404,1
749066,0
5875203,0
68886,1
1,1
442244,1
5986678,0
41314,1
589985,1
33,1
9559,1
381251,0
81118,1
1393470,0
404,1
235,0
363790,0
4272543,0
67,0
2917922,0
77877,1
11211,1
535,1
131131,1
79197,1
939,1
2612162,1
5288623,0
4204,0
8008,1
37173,1
1667681,0
4467422,0
2464642,1
1475741,1
8315190,0
555,1
1311131,1
9,1
1331,1
6780,0
78387,1
4499,0
7557,1
9177719,1
158823,0
55238,0
80208,1
970,0
222,1
5038,0
98689,1
32959,0
6,1
44644,1
965146,0
5402,0
5665,1
9081865,0
3426243,1
8030167,0
5183,0
7461647,1
7316137,1
4774,1
4778,0
414401,0
8393209,0
3535998,0
90909,1
5665,1
434,1
8853,0
672514,0
740107,0
877778,1
4921103,0
22,1
1,1
9864,0
7349441,0
88,1
8803096,0
8390104,0
2335332,1
1191316,0
89689,0
34943,1
7912,0
6734417,0
8669336,0
272920,0
797,1
1111111,1
375254,0
11,1
2052502,1
3223,1
657756,1
2985878,0
185581,1
2820342,0
656814,0
3806954,0
3551136,0
7441847,0
714909,0
8228,1
44,1
864618,0
1529251,1
445308,0
104644,0
637736,1
9,1
34,0
53635,1
2886882,1
605667,0
386937,0
619916,1
4,1
3807451,0
501682,0
636,1
5084,0
49994,1
9640339,0
4,1
68292,0
5792975,1
8025208,1
5469,0
656,1
510,0
9,1
3312235,0
44144,1
4246424,1
51415,1
232,1
901109,1
8448,1
5692851,0
666,1
3,1
6900862,0
344492,0
42579,0
818,1
928829,1
6446,1
4645609,0
84574,0
9999,1
637,0
9383839,1
6581856,1
34643,1
4,1
5247278,0
808,1
1,1
6909096,1
9050080,0
3203023,1
4054504,1
4554,1
686,1
6006,1
46578,0
59195,1
2357353,0
583,0
3113,1
818827,0
7,1
2469256,0
3007989,0
370,0
6029206,1
11,1
2,1
6217,0
597795,1
601106,1
9709423,0
3154753,0
28782,1
262839,0
137295,0
4492310,0
5671531,0
434,1
768829,0
153351,1
151193,0
50141,0
1997797,0
367763,1
75757,1
514415,1
3731373,1
872393,0
992207,0
1763329,0
57175,1
77,1
44,1
600006,1
251152,1
91,0
5558475,0
6570290,0
33,1
2205022,1
303,1
2960,0
88788,1
5,1
3773,1
9579,0
8069668,0
69396,1
9999,1
8688853,0
747,1
381504,0
332233,1
940595,0
1,1
2237019,0
7782877,1
66950,0
760067,1
407,0
410014,1
3387416,0
116611,1
663,0
5482756,0
493629,0
313,1
686,1
22,1
306009,0
903,0
9009,1
1013,0
262898,0
8982651,0
1010559,0
1991,1
9247444,0
47474,1
94349,1
1968864,0
8471,0
22,1
8967698,1
4,1
21843,0
26,0
11,1
3603063,1
272272,1
179725,0
106,0
42224,1
37698,0
6776,1
9016380,0
1873311,0
1913,0
230032,1
6039815,0
5,1
46464,1
2476033,0
99,1
1311101,0
848,1
7020,0
9408049,1
2069266,0
699494,0
616,1
826893,0
9565308,0
6471953,0
7697704,0
23332,1
4289133,0
919,1
3371,0
5454408,0
66,1
4,1
1247,0
2329232,1
4459493,0
9768679,1
989,1
273,0
77472,0
242592,0
14341,1
4090904,1
82984,0
4353521,0
22,1
7409,0
2882,1
9669,1
164872,0
71117,1
51715,1
669966,1
11,1
8014108,1
834438,1
4351534,1
727,1
634436,1
748847,1
9039413,0
382793,0
8527,0
5763904,0
8,1
658285,0
8426248,1
684,0
1727271,1
391054,0
2044039,0
839529,0
137,0
4045449,0
1761625,0
88,1
438,0
3231,0
3052503,1
66557,0
530,0
76367,1
4427622,0
1,1
50105,1
3058596,0
6941,0
7307037,1
641146,1
238832,1
2369632,1
88,1
9848489,1
9612169,1
5699965,1
9693,0
850965,0
72627,1
162,0
940885,0
14155,0
65679,0
9957599,1
2520252,1
2456,0
939939,1
2882,1
4451,0
34843,1
596695,1
2790265,0
275,0
233390,0
644787,0
3968693,1
2715587,0
836,0
92,0
814418,1
1617,0
26560,0
709148,0
82,0
635,0
1068,0
7074707,1
9,1
53435,1
41523,0
5,1
495,0
5555,1
968892,0
39606,0
597,0
9996,0
40,0
70023,0
2,1
3714,0
166661,1
976115,0
19491,1
5542455,1
3333,1
4711,0
4884,1
1473741,1
353,1
409904,1
900009,1
4769,0
813609,0
4610591,0
8758578,1
99,1
294492,1
9339,1
272,1
7057507,1
2171032,0
14041,1
3792588,0
1783958,0
137731,1
13,0
45854,1
631282,0
55,1
755557,1
3054506,0
46064,1
23732,1
858,1
593395,1
687771,0
686,1
1965,0
533674,0
6889886,1
2178712,1
599995,1
4734344,0
2624262,1
760067,1
1881,1
262,1
4774,1
730037,1
683386,1
89198,1
8558,1
486381,0
662500,0
7483507,0
5314130,0
5354580,0
545,1
807708,1
5288,0
71117,1
6666,1
9009041,0
5937395,1
99,1
8794331,0
2480164,0
3211,0
6315171,0
36863,1
763843,0
9300127,0
143907,0
8756578,1
7676874,0
1421241,1
12871,0
5084149,0
43634,1
510782,0
5098905,1
7754577,1
77,1
5634339,0
56696,0
411540,0
99,1
8082808,1
424,1
58185,1
3664,0
9417149,1
3357839,0
625,0
484484,1
1367,0
487,0
5876133,0
909,1
61923,0
634436,1
9006,0
9344195,0
49094,1
9123,0
4,1
867985,0
2922292,1
5445,1
124031,0
859728,0
895529,0
77785,0
2741472,1
16,0
8208450,0
575575,1
7850587,1
179824,0
77,1
6100565,0
7836,0
8382838,1
698896,1
656,1
88,1
1895981,1
54945,1
715602,0
4479658,0
0,1
2222,1
699371,0
848848,1
723327,1
8965698,1
3993,1
75,0
1343,0
8481863,0
8668,1
16861,1
7389837,1
1665027,0
242,1
5968492,0
762267,1
555,1
9779,1
7436862,0
2560,0
887,0
121,1
171,1
8940341,0
9570,0
7,1
4821423,0
442668,0
5698,0
2228353,0
8346,0
805,0
6550427,0
55055,1
22,1
945,0
1935174,0
99699,1
645546,1
8230872,0
7027207,1
81,0
202,1
